order_id,order_date,channel,platform,ad_assisted,attribution_type,product_id,product_name,category,unit_price,quantity,discount_rate,revenue,cogs,margin,device,region,customer_id,returned
O218973,2025-11-01,social,YouTube,1,view,A230,Running Shoes,Apparel,95.0,4,0.0,380.0,155.8,224.2,mobile,LATAM,C63786,0
O218974,2025-11-01,website,Organic,1,click,B430,Hair Oil,Beauty,19.0,1,0.0,19.0,9.69,9.31,desktop,APAC,C98398,0
O218975,2025-11-01,website,Organic,1,click,S500,Adjustable Dumbbells,Sports,199.0,3,0.0,597.0,298.5,298.5,desktop,US,C25940,0
O218976,2025-11-01,website,Organic,0,organic,B400,Vitamin C Serum,Beauty,32.0,1,0.0,32.0,16.32,15.68,tablet,APAC,C50839,0
O218977,2025-11-01,website,Organic,0,organic,B410,Moisturizer,Beauty,28.0,1,0.0,28.0,14.56,13.44,desktop,US,C28888,0
O218978,2025-11-01,social,X,1,view,H330,Air Purifier,Home,129.0,1,0.0,129.0,77.4,51.6,tablet,APAC,C11623,0
O218979,2025-11-01,website,Organic,0,organic,S520,Foam Roller,Sports,18.0,4,0.0,0.0,33.84,-38.16,desktop,APAC,C79371,1
O218980,2025-11-01,email,Mailchimp,1,click,A230,Running Shoes,Apparel,95.0,1,0.0,95.0,38.95,56.05,desktop,US,C41544,0
O218981,2025-11-01,website,Organic,1,click,E100,Wireless Earbuds,Electronics,79.0,1,0.0,79.0,46.61,32.39,desktop,US,C17533,0
O218982,2025-11-01,social,X,1,click,A210,Yoga Pants,Apparel,45.0,1,0.0,45.0,21.15,23.85,tablet,US,C44280,0
O218983,2025-11-01,social,YouTube,1,click,E130,USB-C Hub,Electronics,39.0,4,0.0,156.0,62.4,93.6,mobile,APAC,C50518,0
O218984,2025-11-01,paid,GoogleAds,1,click,S500,Adjustable Dumbbells,Sports,199.0,1,0.0,199.0,99.5,99.5,desktop,EU,C45967,0
O218985,2025-11-01,social,X,1,click,H310,Weighted Blanket,Home,69.0,1,0.0,69.0,40.02,28.98,desktop,LATAM,C78755,0
O218986,2025-11-01,website,Organic,0,organic,H310,Weighted Blanket,Home,69.0,1,0.0,69.0,40.02,28.98,mobile,US,C23905,0
O218987,2025-11-01,social,Instagram,1,click,B430,Hair Oil,Beauty,19.0,1,0.1,17.1,9.69,7.41,desktop,LATAM,C24065,0
O218988,2025-11-01,paid,GoogleAds,1,click,H310,Weighted Blanket,Home,69.0,1,0.0,69.0,40.02,28.98,tablet,EU,C43715,0
O218989,2025-11-01,website,Organic,0,organic,B410,Moisturizer,Beauty,28.0,4,0.0,112.0,58.24,53.76,tablet,APAC,C26179,0
O218990,2025-11-01,website,Organic,0,organic,A220,Hoodie,Apparel,55.0,1,0.0,55.0,30.8,24.2,tablet,US,C39037,0
O218991,2025-11-01,website,Organic,0,organic,S500,Adjustable Dumbbells,Sports,199.0,4,0.0,796.0,398.0,398.0,mobile,LATAM,C82030,0
O218992,2025-11-01,website,Organic,1,click,S510,Resistance Bands Set,Sports,22.0,1,0.0,22.0,8.14,13.86,desktop,LATAM,C49080,0
O218993,2025-11-01,social,Instagram,1,click,E130,USB-C Hub,Electronics,39.0,1,0.0,39.0,15.6,23.4,desktop,US,C49226,0
O218994,2025-11-01,social,X,1,click,H310,Weighted Blanket,Home,69.0,1,0.0,69.0,40.02,28.98,tablet,APAC,C58729,0
O218995,2025-11-01,website,Organic,0,organic,S520,Foam Roller,Sports,18.0,1,0.1,16.2,8.46,7.74,mobile,EU,C54832,0
O218996,2025-11-01,email,Mailchimp,1,click,A210,Yoga Pants,Apparel,45.0,1,0.0,45.0,21.15,23.85,mobile,APAC,C95670,0
O218997,2025-11-01,social,LinkedIn,1,click,H300,Aroma Diffuser,Home,29.0,1,0.0,29.0,12.18,16.82,mobile,US,C45303,0
O218998,2025-11-01,website,Organic,1,view,A200,Athletic T-Shirt,Apparel,25.0,1,0.0,25.0,11.5,13.5,desktop,US,C34347,0
O218999,2025-11-01,website,Organic,0,organic,A230,Running Shoes,Apparel,95.0,1,0.0,95.0,38.95,56.05,mobile,LATAM,C67954,0
O219000,2025-11-01,website,Organic,1,click,B430,Hair Oil,Beauty,19.0,1,0.0,19.0,9.69,9.31,mobile,APAC,C96542,0
O219001,2025-11-01,website,Organic,0,organic,A220,Hoodie,Apparel,55.0,1,0.0,55.0,30.8,24.2,tablet,EU,C53008,0
O219002,2025-11-01,website,Organic,0,organic,S520,Foam Roller,Sports,18.0,1,0.15,15.3,8.46,6.84,tablet,APAC,C16180,0
O219003,2025-11-01,social,X,1,click,S520,Foam Roller,Sports,18.0,1,0.0,18.0,8.46,9.54,mobile,EU,C25007,0
O219004,2025-11-01,website,Organic,0,organic,S500,Adjustable Dumbbells,Sports,199.0,1,0.0,199.0,99.5,99.5,mobile,US,C25796,0
O219005,2025-11-01,social,X,1,click,E110,Smart Watch,Electronics,149.0,1,0.0,149.0,78.97,70.03,tablet,LATAM,C55398,0
O219006,2025-11-01,website,Organic,0,organic,S500,Adjustable Dumbbells,Sports,199.0,1,0.0,199.0,99.5,99.5,tablet,APAC,C43057,0
O219007,2025-11-01,social,Instagram,1,click,B430,Hair Oil,Beauty,19.0,1,0.0,19.0,9.69,9.31,desktop,US,C79609,0
O219008,2025-11-01,website,Organic,0,organic,E130,USB-C Hub,Electronics,39.0,1,0.15,33.15,15.6,17.55,mobile,LATAM,C61645,0
O219009,2025-11-01,paid,GoogleAds,1,view,H330,Air Purifier,Home,129.0,1,0.1,116.1,77.4,38.7,mobile,APAC,C78302,0
O219010,2025-11-01,social,Instagram,1,click,S500,Adjustable Dumbbells,Sports,199.0,1,0.0,199.0,99.5,99.5,tablet,LATAM,C91874,0
O219011,2025-11-01,email,Mailchimp,1,click,H320,LED Desk Lamp,Home,35.0,2,0.15,59.5,26.6,32.9,mobile,US,C48846,0
O219012,2025-11-01,social,X,1,click,E130,USB-C Hub,Electronics,39.0,1,0.0,39.0,15.6,23.4,tablet,APAC,C35443,0
O219013,2025-11-01,website,Organic,0,organic,S510,Resistance Bands Set,Sports,22.0,1,0.0,22.0,8.14,13.86,mobile,US,C22734,0
O219014,2025-11-01,website,Organic,1,click,S530,Cycling Gloves,Sports,27.0,1,0.0,27.0,15.93,11.07,mobile,EU,C82867,0
O219015,2025-11-01,website,Organic,0,organic,H320,LED Desk Lamp,Home,35.0,1,0.0,35.0,13.3,21.7,mobile,LATAM,C40423,0
O219016,2025-11-01,website,Organic,0,organic,A200,Athletic T-Shirt,Apparel,25.0,1,0.05,23.75,11.5,12.25,tablet,APAC,C32370,0
O219017,2025-11-01,social,YouTube,1,click,B420,SPF Sunscreen,Beauty,24.0,1,0.0,0.0,12.48,-11.52,desktop,US,C21134,1
O219018,2025-11-01,social,X,1,click,A230,Running Shoes,Apparel,95.0,1,0.0,95.0,38.95,56.05,mobile,EU,C89973,0
O219019,2025-11-01,social,X,1,click,S500,Adjustable Dumbbells,Sports,199.0,1,0.0,199.0,99.5,99.5,desktop,LATAM,C35879,0
O219020,2025-11-01,paid,GoogleAds,1,click,H320,LED Desk Lamp,Home,35.0,1,0.0,35.0,13.3,21.7,mobile,US,C94659,0
O219021,2025-11-01,paid,GoogleAds,1,view,A200,Athletic T-Shirt,Apparel,25.0,1,0.0,25.0,11.5,13.5,tablet,LATAM,C50642,0
O219022,2025-11-01,social,X,1,click,A200,Athletic T-Shirt,Apparel,25.0,1,0.0,25.0,11.5,13.5,desktop,LATAM,C96174,0
O219023,2025-11-01,social,Instagram,1,click,A220,Hoodie,Apparel,55.0,2,0.0,110.0,61.6,48.4,desktop,APAC,C38628,0
O219024,2025-11-01,social,Instagram,1,click,B430,Hair Oil,Beauty,19.0,1,0.0,19.0,9.69,9.31,tablet,APAC,C27875,0
O219025,2025-11-01,social,X,1,view,S510,Resistance Bands Set,Sports,22.0,1,0.0,22.0,8.14,13.86,mobile,LATAM,C18626,0
O219026,2025-11-01,social,X,1,click,S520,Foam Roller,Sports,18.0,1,0.0,18.0,8.46,9.54,tablet,APAC,C48180,0
O219027,2025-11-01,social,YouTube,1,click,E130,USB-C Hub,Electronics,39.0,1,0.0,39.0,15.6,23.4,tablet,LATAM,C72349,0
O219028,2025-11-01,website,Organic,0,organic,B400,Vitamin C Serum,Beauty,32.0,1,0.0,32.0,16.32,15.68,desktop,LATAM,C29975,0
O219029,2025-11-01,email,Mailchimp,1,click,B410,Moisturizer,Beauty,28.0,1,0.0,28.0,14.56,13.44,desktop,US,C86456,0
O219030,2025-11-01,social,Instagram,1,view,B430,Hair Oil,Beauty,19.0,4,0.1,68.4,38.76,29.64,desktop,US,C22823,0
O219031,2025-11-01,social,Instagram,1,click,B410,Moisturizer,Beauty,28.0,1,0.0,28.0,14.56,13.44,tablet,APAC,C45459,0
O219032,2025-11-01,website,Organic,0,organic,S520,Foam Roller,Sports,18.0,4,0.1,64.8,33.84,30.96,tablet,APAC,C69586,0
O219033,2025-11-01,social,Instagram,1,click,A200,Athletic T-Shirt,Apparel,25.0,1,0.0,25.0,11.5,13.5,mobile,LATAM,C17911,0
O219034,2025-11-01,website,Organic,0,organic,S510,Resistance Bands Set,Sports,22.0,3,0.0,66.0,24.42,41.58,tablet,EU,C15936,0
O219035,2025-11-01,social,X,1,click,H320,LED Desk Lamp,Home,35.0,1,0.0,35.0,13.3,21.7,mobile,US,C90898,0
O219036,2025-11-01,website,Organic,1,click,H330,Air Purifier,Home,129.0,1,0.0,129.0,77.4,51.6,mobile,LATAM,C61505,0
O219037,2025-11-01,paid,GoogleAds,1,view,E130,USB-C Hub,Electronics,39.0,3,0.0,117.0,46.8,70.2,tablet,LATAM,C60721,0
O219038,2025-11-01,email,Mailchimp,1,click,E130,USB-C Hub,Electronics,39.0,2,0.0,78.0,31.2,46.8,mobile,APAC,C11046,0
O219039,2025-11-01,social,X,1,click,S520,Foam Roller,Sports,18.0,1,0.0,18.0,8.46,9.54,tablet,APAC,C87659,0
O219040,2025-11-01,website,Organic,0,organic,A230,Running Shoes,Apparel,95.0,2,0.0,190.0,77.9,112.1,mobile,EU,C89382,0
O219041,2025-11-01,website,Organic,0,organic,A210,Yoga Pants,Apparel,45.0,1,0.0,45.0,21.15,23.85,mobile,EU,C76108,0
O219042,2025-11-01,website,Organic,0,organic,E130,USB-C Hub,Electronics,39.0,1,0.0,39.0,15.6,23.4,tablet,APAC,C36673,0
O219043,2025-11-01,social,X,1,view,B430,Hair Oil,Beauty,19.0,1,0.0,19.0,9.69,9.31,tablet,US,C37232,0
O219044,2025-11-01,social,X,1,view,A200,Athletic T-Shirt,Apparel,25.0,3,0.0,75.0,34.5,40.5,desktop,LATAM,C51548,0
O219045,2025-11-01,email,Mailchimp,1,view,B400,Vitamin C Serum,Beauty,32.0,1,0.0,32.0,16.32,15.68,mobile,APAC,C10468,0
O219046,2025-11-01,email,Mailchimp,1,click,B400,Vitamin C Serum,Beauty,32.0,2,0.0,64.0,32.64,31.36,desktop,EU,C11954,0
O219047,2025-11-01,website,Organic,1,click,B430,Hair Oil,Beauty,19.0,1,0.0,19.0,9.69,9.31,tablet,EU,C54510,0
O219048,2025-11-01,website,Organic,1,click,E130,USB-C Hub,Electronics,39.0,2,0.0,78.0,31.2,46.8,tablet,EU,C26894,0
O219049,2025-11-01,website,Organic,0,organic,S500,Adjustable Dumbbells,Sports,199.0,1,0.0,199.0,99.5,99.5,tablet,APAC,C65212,0
O219050,2025-11-01,paid,GoogleAds,1,click,E130,USB-C Hub,Electronics,39.0,1,0.0,39.0,15.6,23.4,mobile,LATAM,C41594,0
O219051,2025-11-01,social,X,1,click,S520,Foam Roller,Sports,18.0,1,0.0,18.0,8.46,9.54,tablet,LATAM,C56523,0
O219052,2025-11-01,social,X,1,click,E130,USB-C Hub,Electronics,39.0,1,0.0,39.0,15.6,23.4,desktop,EU,C91034,0
O219053,2025-11-01,website,Organic,0,organic,S500,Adjustable Dumbbells,Sports,199.0,1,0.0,199.0,99.5,99.5,desktop,APAC,C93001,0
O219054,2025-11-01,email,Mailchimp,1,click,B420,SPF Sunscreen,Beauty,24.0,4,0.0,96.0,49.92,46.08,desktop,LATAM,C69831,0
O219055,2025-11-01,website,Organic,0,organic,S530,Cycling Gloves,Sports,27.0,1,0.0,27.0,15.93,11.07,desktop,US,C53679,0
O219056,2025-11-01,social,Instagram,1,view,A210,Yoga Pants,Apparel,45.0,1,0.0,45.0,21.15,23.85,desktop,LATAM,C44320,0
O219057,2025-11-01,social,YouTube,1,click,A210,Yoga Pants,Apparel,45.0,1,0.0,45.0,21.15,23.85,tablet,EU,C89296,0
O219058,2025-11-01,website,Organic,0,organic,A200,Athletic T-Shirt,Apparel,25.0,1,0.0,25.0,11.5,13.5,desktop,APAC,C67356,0
O219059,2025-11-01,social,YouTube,1,view,A200,Athletic T-Shirt,Apparel,25.0,1,0.1,22.5,11.5,11.0,mobile,US,C48679,0
O219060,2025-11-01,website,Organic,0,organic,S500,Adjustable Dumbbells,Sports,199.0,1,0.0,199.0,99.5,99.5,tablet,EU,C35995,0
O219061,2025-11-01,social,LinkedIn,1,view,A210,Yoga Pants,Apparel,45.0,1,0.0,45.0,21.15,23.85,mobile,LATAM,C71522,0
O219062,2025-11-01,website,Organic,0,organic,E120,Bluetooth Speaker,Electronics,99.0,1,0.0,99.0,40.59,58.41,mobile,LATAM,C88936,0
O219063,2025-11-01,social,X,1,click,B410,Moisturizer,Beauty,28.0,1,0.0,28.0,14.56,13.44,mobile,EU,C51100,0
O219064,2025-11-01,social,YouTube,1,view,H300,Aroma Diffuser,Home,29.0,1,0.0,29.0,12.18,16.82,mobile,APAC,C49604,0
O219065,2025-11-01,social,X,1,view,S520,Foam Roller,Sports,18.0,3,0.0,54.0,25.38,28.62,mobile,EU,C49941,0
O219066,2025-11-01,website,Organic,1,click,A210,Yoga Pants,Apparel,45.0,1,0.0,45.0,21.15,23.85,desktop,LATAM,C69190,0
O219067,2025-11-01,social,Instagram,1,click,A220,Hoodie,Apparel,55.0,2,0.15,93.5,61.6,31.9,mobile,EU,C44631,0
O219068,2025-11-01,website,Organic,0,organic,A210,Yoga Pants,Apparel,45.0,1,0.0,45.0,21.15,23.85,mobile,EU,C86635,0
O219069,2025-11-01,social,LinkedIn,1,view,S510,Resistance Bands Set,Sports,22.0,1,0.0,22.0,8.14,13.86,mobile,EU,C92530,0
O219070,2025-11-01,social,X,1,click,B430,Hair Oil,Beauty,19.0,1,0.0,19.0,9.69,9.31,mobile,LATAM,C99764,0
O219071,2025-11-01,website,Organic,1,click,H310,Weighted Blanket,Home,69.0,1,0.0,69.0,40.02,28.98,desktop,US,C59082,0
O219072,2025-11-01,website,Organic,1,click,H320,LED Desk Lamp,Home,35.0,3,0.0,105.0,39.9,65.1,mobile,APAC,C98302,0
O219073,2025-11-01,email,Mailchimp,1,click,B430,Hair Oil,Beauty,19.0,3,0.0,57.0,29.07,27.93,desktop,LATAM,C60304,0
O219074,2025-11-01,website,Organic,1,click,H310,Weighted Blanket,Home,69.0,1,0.0,69.0,40.02,28.98,mobile,EU,C69581,0
O219075,2025-11-01,website,Organic,1,click,S530,Cycling Gloves,Sports,27.0,1,0.1,24.3,15.93,8.37,tablet,LATAM,C48959,0
O219076,2025-11-01,website,Organic,1,click,H320,LED Desk Lamp,Home,35.0,1,0.0,35.0,13.3,21.7,desktop,LATAM,C49113,0
O219077,2025-11-01,website,Organic,1,view,B420,SPF Sunscreen,Beauty,24.0,1,0.0,24.0,12.48,11.52,tablet,US,C15394,0
O219078,2025-11-01,paid,GoogleAds,1,click,B420,SPF Sunscreen,Beauty,24.0,2,0.0,48.0,24.96,23.04,tablet,LATAM,C51916,0
O219079,2025-11-01,paid,GoogleAds,1,click,S500,Adjustable Dumbbells,Sports,199.0,1,0.0,199.0,99.5,99.5,desktop,APAC,C63971,0
O219080,2025-11-01,paid,GoogleAds,1,click,B410,Moisturizer,Beauty,28.0,1,0.0,28.0,14.56,13.44,mobile,APAC,C85619,0
O219081,2025-11-01,website,Organic,0,organic,B430,Hair Oil,Beauty,19.0,1,0.0,19.0,9.69,9.31,mobile,US,C10722,0
O219082,2025-11-01,social,X,1,click,B420,SPF Sunscreen,Beauty,24.0,1,0.05,0.0,12.48,-10.32,tablet,APAC,C18344,1
O219083,2025-11-01,social,Instagram,1,click,B420,SPF Sunscreen,Beauty,24.0,4,0.0,96.0,49.92,46.08,tablet,APAC,C57212,0
O219084,2025-11-01,website,Organic,0,organic,H310,Weighted Blanket,Home,69.0,2,0.15,117.3,80.04,37.26,tablet,EU,C90017,0
O219085,2025-11-01,email,Mailchimp,1,click,S500,Adjustable Dumbbells,Sports,199.0,1,0.0,199.0,99.5,99.5,tablet,LATAM,C28387,0
O219086,2025-11-01,website,Organic,0,organic,H300,Aroma Diffuser,Home,29.0,1,0.15,24.65,12.18,12.47,mobile,US,C53453,0
O219087,2025-11-01,website,Organic,0,organic,B410,Moisturizer,Beauty,28.0,1,0.1,25.2,14.56,10.64,mobile,EU,C55369,0
O219088,2025-11-01,social,YouTube,1,click,A220,Hoodie,Apparel,55.0,4,0.05,209.0,123.2,85.8,tablet,LATAM,C17453,0
O219089,2025-11-01,website,Organic,0,organic,E130,USB-C Hub,Electronics,39.0,1,0.0,39.0,15.6,23.4,tablet,APAC,C82916,0
O219090,2025-11-01,website,Organic,0,organic,A200,Athletic T-Shirt,Apparel,25.0,1,0.0,25.0,11.5,13.5,tablet,US,C61246,0
O219091,2025-11-01,social,X,1,click,H310,Weighted Blanket,Home,69.0,1,0.0,69.0,40.02,28.98,desktop,LATAM,C11415,0
O219092,2025-11-01,website,Organic,0,organic,B400,Vitamin C Serum,Beauty,32.0,3,0.0,96.0,48.96,47.04,tablet,EU,C72161,0
O219093,2025-11-01,social,X,1,view,S500,Adjustable Dumbbells,Sports,199.0,1,0.05,189.05,99.5,89.55,tablet,LATAM,C91150,0
O219094,2025-11-01,social,Instagram,1,view,B420,SPF Sunscreen,Beauty,24.0,3,0.15,61.2,37.44,23.76,tablet,LATAM,C82817,0
O219095,2025-11-01,website,Organic,0,organic,H320,LED Desk Lamp,Home,35.0,2,0.0,70.0,26.6,43.4,mobile,US,C20868,0
O219096,2025-11-02,social,LinkedIn,1,click,B410,Moisturizer,Beauty,28.0,1,0.05,26.6,14.56,12.04,desktop,EU,C31209,0
O219097,2025-11-02,website,Organic,0,organic,E110,Smart Watch,Electronics,149.0,1,0.0,149.0,78.97,70.03,desktop,EU,C69547,0
O219098,2025-11-02,website,Organic,0,organic,B420,SPF Sunscreen,Beauty,24.0,2,0.0,48.0,24.96,23.04,mobile,LATAM,C92996,0
O219099,2025-11-02,website,Organic,0,organic,B430,Hair Oil,Beauty,19.0,1,0.0,19.0,9.69,9.31,desktop,EU,C67158,0
O219100,2025-11-02,website,Organic,0,organic,A230,Running Shoes,Apparel,95.0,1,0.0,95.0,38.95,56.05,tablet,LATAM,C29435,0
O219101,2025-11-02,website,Organic,0,organic,E100,Wireless Earbuds,Electronics,79.0,1,0.0,79.0,46.61,32.39,mobile,LATAM,C31549,0
O219102,2025-11-02,website,Organic,0,organic,H320,LED Desk Lamp,Home,35.0,2,0.0,70.0,26.6,43.4,mobile,LATAM,C94888,0
O219103,2025-11-02,website,Organic,0,organic,S500,Adjustable Dumbbells,Sports,199.0,1,0.0,199.0,99.5,99.5,mobile,LATAM,C23003,0
O219104,2025-11-02,social,X,1,click,E100,Wireless Earbuds,Electronics,79.0,1,0.0,79.0,46.61,32.39,tablet,APAC,C83620,0
O219105,2025-11-02,website,Organic,0,organic,B430,Hair Oil,Beauty,19.0,1,0.15,16.15,9.69,6.46,desktop,US,C71357,0
O219106,2025-11-02,website,Organic,0,organic,A210,Yoga Pants,Apparel,45.0,1,0.0,45.0,21.15,23.85,mobile,EU,C51121,0
O219107,2025-11-02,website,Organic,0,organic,A220,Hoodie,Apparel,55.0,1,0.0,55.0,30.8,24.2,tablet,US,C85429,0
O219108,2025-11-02,website,Organic,0,organic,A200,Athletic T-Shirt,Apparel,25.0,2,0.0,50.0,23.0,27.0,desktop,EU,C50046,0
O219109,2025-11-02,website,Organic,0,organic,E130,USB-C Hub,Electronics,39.0,1,0.05,37.05,15.6,21.45,tablet,US,C30083,0
O219110,2025-11-02,social,X,1,click,H320,LED Desk Lamp,Home,35.0,1,0.0,35.0,13.3,21.7,desktop,APAC,C36306,0
O219111,2025-11-02,website,Organic,0,organic,B410,Moisturizer,Beauty,28.0,1,0.0,28.0,14.56,13.44,mobile,APAC,C93362,0
O219112,2025-11-02,social,X,1,click,A210,Yoga Pants,Apparel,45.0,2,0.0,90.0,42.3,47.7,desktop,LATAM,C13177,0
O219113,2025-11-02,social,YouTube,1,click,A210,Yoga Pants,Apparel,45.0,1,0.0,45.0,21.15,23.85,mobile,US,C76985,0
O219114,2025-11-02,website,Organic,0,organic,H320,LED Desk Lamp,Home,35.0,1,0.0,35.0,13.3,21.7,desktop,US,C51005,0
O219115,2025-11-02,website,Organic,0,organic,E100,Wireless Earbuds,Electronics,79.0,1,0.0,79.0,46.61,32.39,tablet,US,C91809,0
O219116,2025-11-02,website,Organic,0,organic,S520,Foam Roller,Sports,18.0,1,0.0,18.0,8.46,9.54,mobile,US,C64942,0
O219117,2025-11-02,social,X,1,click,E130,USB-C Hub,Electronics,39.0,1,0.0,39.0,15.6,23.4,desktop,US,C90796,0
O219118,2025-11-02,website,Organic,0,organic,S500,Adjustable Dumbbells,Sports,199.0,1,0.0,199.0,99.5,99.5,mobile,US,C31224,0
O219119,2025-11-02,website,Organic,0,organic,S520,Foam Roller,Sports,18.0,1,0.0,18.0,8.46,9.54,mobile,LATAM,C33065,0
O219120,2025-11-02,website,Organic,0,organic,B420,SPF Sunscreen,Beauty,24.0,1,0.0,24.0,12.48,11.52,desktop,US,C98387,0
O219121,2025-11-02,website,Organic,0,organic,S520,Foam Roller,Sports,18.0,2,0.0,36.0,16.92,19.08,desktop,LATAM,C95450,0
O219122,2025-11-02,website,Organic,0,organic,A200,Athletic T-Shirt,Apparel,25.0,1,0.0,25.0,11.5,13.5,tablet,EU,C66912,0
O219123,2025-11-02,website,Organic,0,organic,H320,LED Desk Lamp,Home,35.0,1,0.0,35.0,13.3,21.7,mobile,LATAM,C25328,0
O219124,2025-11-02,website,Organic,0,organic,S520,Foam Roller,Sports,18.0,1,0.1,16.2,8.46,7.74,mobile,APAC,C68674,0
O219125,2025-11-02,website,Organic,0,organic,E110,Smart Watch,Electronics,149.0,3,0.0,447.0,236.91,210.09,tablet,EU,C96749,0
O219126,2025-11-02,website,Organic,0,organic,B400,Vitamin C Serum,Beauty,32.0,1,0.0,32.0,16.32,15.68,desktop,LATAM,C43963,0
O219127,2025-11-02,website,Organic,0,organic,E100,Wireless Earbuds,Electronics,79.0,1,0.0,79.0,46.61,32.39,mobile,US,C45944,0
O219128,2025-11-02,social,YouTube,1,click,S520,Foam Roller,Sports,18.0,1,0.0,18.0,8.46,9.54,desktop,EU,C13028,0
O219129,2025-11-02,email,Mailchimp,1,click,E100,Wireless Earbuds,Electronics,79.0,1,0.0,79.0,46.61,32.39,desktop,EU,C97445,0
O219130,2025-11-02,social,X,1,click,H330,Air Purifier,Home,129.0,1,0.0,129.0,77.4,51.6,desktop,LATAM,C99498,0
O219131,2025-11-02,website,Organic,0,organic,A200,Athletic T-Shirt,Apparel,25.0,1,0.0,25.0,11.5,13.5,desktop,US,C45348,0
O219132,2025-11-02,website,Organic,0,organic,A210,Yoga Pants,Apparel,45.0,1,0.1,40.5,21.15,19.35,desktop,US,C92461,0
O219133,2025-11-02,website,Organic,0,organic,B430,Hair Oil,Beauty,19.0,1,0.0,19.0,9.69,9.31,mobile,EU,C78603,0
O219134,2025-11-02,website,Organic,0,organic,B430,Hair Oil,Beauty,19.0,1,0.0,19.0,9.69,9.31,desktop,US,C40253,0
O219135,2025-11-02,website,Organic,0,organic,B410,Moisturizer,Beauty,28.0,1,0.1,0.0,14.56,-10.64,desktop,US,C41515,1
O219136,2025-11-02,website,Organic,0,organic,S510,Resistance Bands Set,Sports,22.0,4,0.1,79.2,32.56,46.64,tablet,US,C19170,0
O219137,2025-11-02,social,LinkedIn,1,click,E100,Wireless Earbuds,Electronics,79.0,4,0.0,316.0,186.44,129.56,mobile,LATAM,C42162,0
O219138,2025-11-02,social,LinkedIn,1,view,H330,Air Purifier,Home,129.0,1,0.0,129.0,77.4,51.6,mobile,EU,C23922,0
O219139,2025-11-02,social,X,1,click,S500,Adjustable Dumbbells,Sports,199.0,1,0.05,189.05,99.5,89.55,mobile,LATAM,C75078,0
O219140,2025-11-02,website,Organic,0,organic,S520,Foam Roller,Sports,18.0,2,0.0,36.0,16.92,19.08,mobile,LATAM,C79725,0
O219141,2025-11-02,social,YouTube,1,view,H310,Weighted Blanket,Home,69.0,3,0.0,207.0,120.06,86.94,tablet,US,C48680,0
O219142,2025-11-02,social,X,1,click,H310,Weighted Blanket,Home,69.0,1,0.0,69.0,40.02,28.98,tablet,US,C64775,0
O219143,2025-11-02,social,LinkedIn,1,click,B430,Hair Oil,Beauty,19.0,1,0.0,19.0,9.69,9.31,mobile,APAC,C85945,0
O219144,2025-11-02,website,Organic,0,organic,B420,SPF Sunscreen,Beauty,24.0,1,0.0,24.0,12.48,11.52,mobile,APAC,C69694,0
O219145,2025-11-02,social,X,1,click,E110,Smart Watch,Electronics,149.0,1,0.0,149.0,78.97,70.03,tablet,APAC,C19012,0
O219146,2025-11-02,social,YouTube,1,click,B430,Hair Oil,Beauty,19.0,4,0.0,76.0,38.76,37.24,mobile,EU,C90935,0
O219147,2025-11-02,social,X,1,view,S520,Foam Roller,Sports,18.0,1,0.0,18.0,8.46,9.54,tablet,LATAM,C85964,0
O219148,2025-11-02,website,Organic,0,organic,S520,Foam Roller,Sports,18.0,1,0.0,18.0,8.46,9.54,desktop,US,C22225,0
O219149,2025-11-02,website,Organic,0,organic,E100,Wireless Earbuds,Electronics,79.0,1,0.0,79.0,46.61,32.39,tablet,LATAM,C94551,0
O219150,2025-11-02,website,Organic,0,organic,E130,USB-C Hub,Electronics,39.0,1,0.0,39.0,15.6,23.4,mobile,LATAM,C67081,0
O219151,2025-11-02,social,X,1,click,A220,Hoodie,Apparel,55.0,1,0.15,46.75,30.8,15.95,desktop,US,C96841,0
O219152,2025-11-02,social,LinkedIn,1,click,E130,USB-C Hub,Electronics,39.0,1,0.05,37.05,15.6,21.45,desktop,EU,C88753,0
O219153,2025-11-02,website,Organic,0,organic,S520,Foam Roller,Sports,18.0,1,0.0,18.0,8.46,9.54,desktop,LATAM,C30357,0
O219154,2025-11-02,website,Organic,0,organic,H320,LED Desk Lamp,Home,35.0,1,0.0,35.0,13.3,21.7,tablet,US,C29091,0
O219155,2025-11-02,website,Organic,0,organic,B410,Moisturizer,Beauty,28.0,1,0.0,28.0,14.56,13.44,mobile,US,C69565,0
O219156,2025-11-02,website,Organic,0,organic,S510,Resistance Bands Set,Sports,22.0,1,0.0,22.0,8.14,13.86,tablet,APAC,C82168,0
O219157,2025-11-02,website,Organic,0,organic,E100,Wireless Earbuds,Electronics,79.0,1,0.0,79.0,46.61,32.39,tablet,LATAM,C48343,0
O219158,2025-11-02,website,Organic,0,organic,H330,Air Purifier,Home,129.0,1,0.0,129.0,77.4,51.6,mobile,LATAM,C85793,0
O219159,2025-11-02,website,Organic,0,organic,A200,Athletic T-Shirt,Apparel,25.0,1,0.0,25.0,11.5,13.5,tablet,EU,C57055,0
O219160,2025-11-02,website,Organic,0,organic,E130,USB-C Hub,Electronics,39.0,1,0.0,39.0,15.6,23.4,tablet,LATAM,C34770,0
O219161,2025-11-02,social,LinkedIn,1,click,A210,Yoga Pants,Apparel,45.0,1,0.0,45.0,21.15,23.85,tablet,EU,C14931,0
